numInputs,numOutputs,maxLevel,const,and,nand,or,nor,not,xor,xnor,buf,const-and,const-nand,const-or,const-nor,const-not,const-xor,const-xnor,const-buf,const-output,and-and,and-nand,and-or,and-nor,and-not,and-xor,and-xnor,and-buf,and-output,nand-and,nand-nand,nand-or,nand-nor,nand-not,nand-xor,nand-xnor,nand-buf,nand-output,or-and,or-nand,or-or,or-nor,or-not,or-xor,or-xnor,or-buf,or-output,nor-and,nor-nand,nor-or,nor-nor,nor-not,nor-xor,nor-xnor,nor-buf,nor-output,not-and,not-nand,not-or,not-nor,not-not,not-xor,not-xnor,not-buf,not-output,xor-and,xor-nand,xor-or,xor-nor,xor-not,xor-xor,xor-xnor,xor-buf,xor-output,xnor-and,xnor-nand,xnor-or,xnor-nor,xnor-not,xnor-xor,xnor-xnor,xnor-buf,xnor-output,buf-and,buf-nand,buf-or,buf-nor,buf-not,buf-xor,buf-xnor,buf-buf,buf-output,input-and,input-nand,input-or,input-nor,input-not,input-xor,input-xnor,input-buf,input-output,reliability_percent
3,2,8,0,6,9,7,7,5,6,8,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,1,3,1,0,2,0,3,2,0,1,1,2,2,2,1,1,1,0,0,1,3,2,0,2,4,1,0,0,1,3,0,0,0,0,1,0,0,1,2,0,3,1,0,2,0,0,3,5,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,2,2,0,0,100
4,6,4,0,3,3,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,2,3,0,1,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,2,0,0,80.67
6,7,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0
6,8,4,0,1,3,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,4,0,0,0,0
5,4,12,0,10,9,8,8,8,7,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,2,4,2,0,1,1,0,0,4,2,2,1,2,4,1,0,1,3,1,2,1,3,2,2,0,0,4,1,0,2,0,0,1,0,3,0,0,1,3,0,0,1,0,0,1,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3,2,0,0,0
2,1,3,0,1,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0
3,8,3,0,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,87.56
2,1,7,0,8,8,10,3,10,7,7,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,1,2,0,0,2,3,4,1,0,2,0,0,0,1,1,2,1,1,3,2,0,1,0,1,0,0,0,0,0,0,0,4,3,3,1,2,2,2,0,0,2,3,3,0,1,1,1,0,0,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,3,0,0,100
6,4,5,0,4,6,1,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0,1,1,1,2,0,1,3,2,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,4,0,0,0,0
2,6,4,0,1,1,2,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,1,1,3,2,0,0,0,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,0,0,100
5,9,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0
5,1,6,0,5,5,4,5,5,7,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3,1,2,1,0,0,2,2,1,2,1,2,1,0,0,1,2,0,2,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,1,2,0,2,1,5,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,0,0,0,0
7,9,7,0,5,7,8,4,10,8,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,3,0,3,0,1,0,1,2,0,0,0,2,4,2,0,1,0,0,1,0,0,0,0,0,2,0,5,3,0,2,4,2,0,3,1,0,4,1,0,1,7,0,0,1,2,0,1,0,3,3,0,2,0,0,0,0,0,0,0,0,0,4,6,2,6,2,0,0,0,0,78.43
9,6,8,0,11,12,17,12,8,11,14,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,1,3,1,0,2,0,3,4,0,2,5,7,6,5,1,5,2,0,0,6,6,5,4,1,3,4,0,0,1,0,3,0,1,1,3,0,2,2,1,4,4,1,4,8,0,0,2,5,7,4,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,2,6,4,3,4,2,0,0,0
5,10,9,0,5,5,8,5,6,6,7,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,3,0,1,0,0,3,0,1,1,1,0,0,2,1,2,0,1,1,2,0,1,1,0,0,1,0,0,0,0,3,1,2,2,4,0,3,3,0,0,2,1,2,1,3,1,0,0,2,1,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,2,3,4,0,1,2,2,0,0,0
4,6,7,0,7,1,4,9,5,7,5,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,3,0,1,3,3,0,2,0,1,0,0,2,1,0,1,1,0,1,4,0,1,3,1,2,1,0,1,1,2,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,0,0,0,84.29
6,6,8,0,6,5,7,8,6,7,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,1,0,1,0,1,0,3,0,1,0,0,2,3,4,0,1,0,0,1,0,0,2,1,1,2,1,2,1,0,0,1,2,4,1,1,2,2,0,1,2,1,2,1,1,0,0,0,1,1,0,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,0,0,0
2,9,4,0,2,3,0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,2,0,0,87.58
1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,100
7,1,8,0,5,11,4,7,10,11,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,1,0,0,1,5,3,6,0,7,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1,2,3,0,0,0,1,3,2,1,1,1,1,0,0,2,3,2,1,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,6,4,2,0,0,0
5,6,3,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0
1,6,7,0,3,6,1,7,6,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,1,0,0,1,2,0,5,0,2,0,0,2,0,0,0,0,0,1,0,0,0,2,3,0,1,1,1,1,0,0,3,0,0,1,1,2,1,0,1,0,0,0,0,2,0,1,0,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,100
3,1,10,0,12,3,13,6,10,8,8,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2,1,3,0,0,0,0,1,1,0,0,0,0,0,3,2,8,2,1,1,3,0,1,1,0,3,0,1,2,0,0,0,2,2,5,1,0,3,2,0,0,4,1,1,1,2,2,3,0,0,4,1,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,4,2,0,0,0
3,8,8,0,7,4,5,6,5,7,6,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,5,0,0,0,0,0,1,1,0,0,0,1,1,2,0,2,0,0,0,0,2,1,0,3,0,1,4,0,0,2,1,1,1,1,0,1,0,0,3,4,0,2,4,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,5,2,0,0,0
3,1,5,0,2,4,4,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,2,3,0,0,0
6,6,7,0,6,3,6,7,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,2,2,0,2,0,0,1,2,2,1,1,1,1,0,0,1,1,1,3,2,0,3,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1,0,2,0,0,0
3,1,12,0,11,11,8,9,13,12,11,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,0,2,0,0,2,3,3,3,1,8,4,0,0,0,1,1,0,0,1,1,0,0,2,1,3,1,1,2,2,0,1,1,0,2,2,1,5,3,0,0,3,5,0,3,4,2,5,0,0,3,4,2,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,3,2,0,0,0,74.72
6,2,3,0,3,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0
2,9,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,100
6,3,6,0,7,3,2,5,4,3,6,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,3,0,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,4,1,0,2,0,1,4,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,0,0,0,0,0
2,3,7,0,4,8,7,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,3,2,1,0,2,1,0,0,2,5,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,1,0,0,83.39
2,8,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,100
1,3,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,100
4,5,7,0,4,5,5,7,9,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,1,0,1,1,0,1,1,0,3,0,2,0,2,2,1,2,0,0,1,1,1,1,0,2,0,0,1,0,1,2,3,2,3,1,0,0,2,1,0,2,2,1,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,2,4,0,0,0,58.85
7,6,4,0,3,1,3,5,2,4,2,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0
5,7,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
10,10,3,0,2,2,5,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,0,5,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,3,0,0,0
4,2,9,0,15,8,4,7,11,7,3,0,0,0,0,0,0,0,0,0,0,6,5,2,4,3,5,0,0,1,5,2,1,0,1,3,2,0,0,1,1,0,2,1,0,0,0,0,1,2,0,2,2,0,0,0,1,7,1,0,3,1,2,1,0,0,3,2,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,0,1,0,0,0
6,4,13,0,16,7,10,10,13,9,15,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,5,9,0,3,3,1,1,0,2,0,1,0,0,4,3,1,3,2,1,6,0,0,2,1,0,2,0,3,1,0,0,4,0,7,3,1,3,2,0,1,1,2,4,0,2,3,3,0,0,5,5,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,4,2,2,0,0,0
6,4,10,0,5,6,7,8,8,7,8,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,1,0,0,1,1,0,2,1,0,0,1,1,1,0,0,4,1,0,0,1,1,1,1,0,1,0,0,0,2,3,1,3,1,2,3,0,0,2,2,3,4,1,0,4,0,0,1,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,2,5,2,2,0,0,0
7,10,3,0,1,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,2,4,2,1,0,0,0,0,0
6,10,7,0,6,5,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,1,2,0,2,2,0,1,2,0,1,1,0,2,0,1,2,0,0,1,1,0,0,3,0,0,1,0,1,3,0,2,0,3,1,1,1,2,2,0,1,1,2,1,1,0,0,1,0,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,4,0,0,0,0
3,9,7,0,8,4,7,4,4,9,4,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,3,1,0,0,1,1,2,0,2,3,0,0,0,1,1,1,1,0,1,0,0,3,2,2,2,0,2,2,2,0,6,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,3,2,0,0,100
6,5,7,0,9,4,8,4,4,3,3,0,0,0,0,0,0,0,0,0,0,5,3,5,0,1,2,0,0,1,1,1,2,0,1,0,2,0,0,4,1,4,0,0,2,0,0,3,1,0,0,1,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,2,2,0,0,0
6,4,7,0,5,8,6,8,7,7,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,0,0,2,1,3,1,1,0,0,0,0,2,3,0,1,0,1,0,0,0,0,0,2,0,1,2,0,0,4,0,1,0,3,1,1,2,0,0,2,3,2,3,1,3,2,0,0,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,3,2,0,0,0
7,10,6,0,6,11,9,8,3,10,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,5,1,4,0,2,3,0,1,1,5,4,1,0,2,3,0,1,1,4,0,0,0,2,2,0,3,3,0,1,1,0,1,0,0,2,1,7,5,1,1,2,5,0,1,2,1,3,3,1,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,4,1,7,0,0,0,0
6,4,5,0,4,6,1,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0,1,1,1,2,0,1,3,2,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,4,0,0,0,0
4,10,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,100
3,1,4,0,2,2,2,1,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,3,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,0,0,0
5,1,3,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0
4,2,12,0,12,11,8,10,7,13,10,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,5,2,0,0,1,3,2,3,0,4,2,0,0,3,5,2,1,0,2,1,0,0,6,3,0,3,1,1,4,0,2,1,0,0,2,0,1,1,0,0,6,5,4,3,3,3,4,0,0,2,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,3,3,3,0,0,0
7,5,6,0,3,3,5,9,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,2,2,0,3,3,0,2,2,0,1,1,2,2,1,0,0,1,0,0,1,0,2,6,1,1,0,0,0,0,1,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,4,2,0,0,0
5,5,5,0,2,0,3,3,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,4,0,0,0
9,8,12,0,9,10,10,19,9,13,18,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,2,1,0,0,3,0,2,5,0,2,5,0,0,1,3,0,1,1,1,3,0,1,3,2,5,8,1,4,3,0,7,1,1,3,4,1,4,4,0,0,0,3,2,4,1,3,3,0,0,3,5,5,8,2,5,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,3,4,10,0,0,0
5,3,3,0,1,1,4,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,0,0,0,0
3,1,3,0,3,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,100
2,6,4,0,1,1,2,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,1,1,3,2,0,0,0,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,0,0,100
5,8,10,0,13,8,1,11,11,8,8,0,0,0,0,0,0,0,0,0,0,4,3,0,7,1,4,2,0,2,3,2,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,3,4,0,0,3,4,0,3,2,3,2,0,0,7,3,0,1,0,1,1,0,2,2,1,0,1,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1,0,0,0
3,2,4,0,1,1,4,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,0,0,0
5,10,8,0,1,9,5,8,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,2,6,5,0,0,0,1,0,3,1,0,1,0,5,0,3,3,0,0,0,1,0,0,0,3,2,2,0,2,1,0,0,1,1,0,1,2,1,2,0,0,1,1,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,0,0,0,0
2,1,3,0,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
3,1,6,0,4,6,1,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,2,2,0,3,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,1,0,0,0,100
4,8,11,0,12,9,7,7,10,9,14,0,0,0,0,0,0,0,0,0,0,7,2,4,2,5,2,2,0,0,2,1,0,0,0,1,3,0,3,0,1,0,3,1,0,5,0,0,1,1,1,1,0,0,1,0,0,1,4,1,1,1,3,3,0,0,3,2,2,4,0,4,1,0,5,3,4,1,1,3,5,4,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,5,0,0,0
9,7,3,0,2,2,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,2,0,0,0,0
3,4,6,0,5,8,10,3,4,4,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,1,0,0,0,0,3,4,0,0,2,0,0,0,1,4,3,0,2,1,0,0,3,0,0,2,0,0,0,0,0,0,1,1,1,3,1,2,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,4,0,1,0,0,0,0,70.96
